"Region","District","PMA","Metro","TDA Market","Segments","Gender","Make","Model","Series","Est Household Income","Enhanced Ethnic Groups","Specific Ethnic Groups","Luxury and Non Luxury","Country","Count"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","WELSH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ALFA ROMEO","STELVIO","SPT","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","ASIAN","KOREAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","MIDDLE EASTERN","TURKISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","HERB CHAMBERS TOY BSTN - 20126","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRE","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","MALE","AUDI","A3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","UNKNOWN","ACURA","ILX","MTL","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","PRESTIGE LUXURY","MALE","AUDI","A7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","PRESTIGE LUXURY","MALE","AUDI","A8","L","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PPS","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","UNKNOWN","AUDI","A5","PPS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","UND","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","2"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","UND","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","TIQ","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","TIQ","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","UND","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","UNKNOWN","ACURA","TLX","TEC","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","UNKNOWN","AUDI","A4","PRS","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY","FEMALE","AUDI","A6","PPS","NOT APPLICABLE","AFRICAN AMERICAN","AFRICAN AMERICAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY","FEMALE","AUDI","A6","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY","FEMALE","AUDI","A6","PRE","NOT APPLICABLE","HISPANIC","PUERTO RICO","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY","MALE","AUDI","A6","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","EURASIAN","ARMENIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","MIDDLE EASTERN","PERSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","2"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","WELSH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRM","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","UND","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","AUDI","Q3","PRM","NOT APPLICABLE","HISPANIC","DOMINICAN REPUBLIC","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","3"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","BELGIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","2"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","WELSH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PPS","NOT APPLICABLE","WESTERN EUROPEAN","NORWEGIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA - 20127","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","UNKNOWN","AUDI","Q7","PRS","NOT APPLICABLE","MIDDLE EASTERN","ARAB","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","MALE","AUDI","A3","PRP","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","TLX","NOT APPLICABLE","ASIAN","KHMER","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","MTL","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","Q4","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","MID LUXURY","UNKNOWN","AUDI","A6","PPS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","AUSTRIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","ADV","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","HISPANIC","DOMINICAN REPUBLIC","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 1","IRA TOYOTA II - 20129","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","LEXINGTON TOYOTA - 20102","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","MALE","AUDI","A3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","LEXINGTON TOYOTA - 20102","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY","UNKNOWN","AUDI","A3","PRE","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 1","LEXINGTON TOYOTA - 20102","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRS","NOT APPLICABLE","ASIAN","KOREAN","LUXURY","USA","1"
